"645";"Model Predictive Control with Uncertainty in Human Driven Systems.";"2013";"Alexander David Styler|Illah Reza Nourbakhsh";"5";"2016-09-05 08:52:59";"Model Predictive Control with Uncertainty in Human Driven Systems. AD Styler, IR Nourbakhsh - AAAI, 2013 - pdfs.semanticscholar.org. Abstract Human driven systems present a unique optimization challenge for robot control.  Generally, operators of these systems behave rationally given environmental factors and  desired goals. However, information available to subsystem controllers is often incomplete .."
"646";"AAAI Organization.";"2013";;"0";"2012-12-31 23:00:00";NULL
"647";"The Role of Complex Network Dynamics in the Emergence of Multiagent Coalition.";"2013";"Mohammad Rashedul Hasan|Anita Raja";"0";"2016-09-05 05:37:51";"The Role of Complex Network Dynamics in the Emergence of Multiagent Coalition. MR Hasan, A Raja - AAAI, 2013 - engfac.cooper.edu. Abstract Emergence of a single coalition among self-interested agents operating on large  scale-free networks is a challenging task. Many existing approaches assume a given static  network platform and do not use the network dynamics to facilitate the dynamics of agent  .."
"648";"Video Saliency Detection via Dynamic Consistent Spatio-Temporal Attention Modelling.";"2013";"Sheng-hua Zhong|Yan Liu|Feifei Ren|Jinghuan Zhang|Tongwei Ren";"18";"2016-09-05 04:54:37";"Video Saliency Detection via Dynamic Consistent Spatio-Temporal Attention Modelling. S Zhong, Y Liu, F Ren, J Zhang, T Ren - AAAI, 2013 - researchgate.net. Abstract Human vision system actively seeks salient regions and movements in video  sequences to reduce the search effort. Modeling computational visual saliency map  provides important information for semantic understanding in many real world applications .."
"649";"The Wisdom of Crowds in Bioinformatics: What Can We Learn (and Gain) from Ensemble Predictions?";"2013";"Mariana Recamonde Mendoza|Ana L&uacute;cia C. Bazzan";"0";"2016-06-18 13:53:15";"The Wisdom of Crowds in Bioinformatics: What Can We Learn (and Gain) from Ensemble Predictions?. MR Mendoza, ALC Bazzan - AAAI, 2013 - pdfs.semanticscholar.org. Abstract The combination of distinct algorithms expertise to improve prediction accuracy,  inspired by the theory of wisdom of crowds, has been increasingly discussed in literature.  However, its application to bioinformatics-related tasks is still in its infancy. This thesis  .."
"650";"Enforcing Meter in Finite-Length Markov Sequences.";"2013";"Pierre Roy|Fran&ccedil;ois Pachet";"15";"2016-09-05 04:55:54";"Enforcing Meter in Finite-Length Markov Sequences. P Roy, F Pachet - AAAI, 2013 - csl.sony.fr. Abstract Markov processes are increasingly used to generate finitelength sequences that  imitate a given style. However, Markov processes are notoriously difficult to control.  Recently, Markov constraints have been introduced to give users some control on  .."
"651";"Robust Bidirectional Search via Heuristic Improvement.";"2013";"Christopher Makoto Wilt|Wheeler Ruml";"0";"2016-06-18 13:53:47";"Robust Bidirectional Search via Heuristic Improvement. CM Wilt, W Ruml - AAAI, 2013 - cs.unh.edu. Abstract Although the heuristic search algorithm A* is well-known to be optimally efficient,  this result explicitly assumes forward search. Bidirectional search has long held promise for  surpassing A*'s efficiency, and many varieties have been proposed, but it has proven  .."
"652";"Story Generation with Crowdsourced Plot Graphs.";"2013";"Boyang Li|Stephen Lee-Urban|George Johnston|Mark Riedl";"42";"2016-09-05 04:50:46";"Story Generation with Crowdsourced Plot Graphs. B Li, S Lee-Urban, G Johnston, M Riedl - AAAI, 2013 - boyangli.co. Abstract Story generation is the problem of automatically selecting a sequence of events that  meet a set of criteria and can be told as a story. Story generation is knowledge-intensive;  traditional story generators rely on a priori defined domain models about fictional worlds,  .."
"653";"An Optimal Task Assignment Policy and Performance Diagnosis Strategy for Heterogeneous Hadoop Cluster.";"2013";"Shekhar Gupta";"0";"2016-09-05 07:50:20";"An Optimal Task Assignment Policy and Performance Diagnosis Strategy for Heterogeneous Hadoop Cluster. S Gupta - AAAI, 2013 - pdfs.semanticscholar.org. Abstract The goal of the proposed research is to improve the performance of Hadoop-based  software running on a heterogeneous cluster. My approach lies in the intersection of  machine learning, scheduling and diagnosis. We mainly focus on heterogeneous Hadoop  .."
"654";"Information Sharing Under Costly Communication in Joint Exploration.";"2013";"Igor Rochlin|David Sarne";"5";"2016-06-18 13:53:36";"Information Sharing Under Costly Communication in Joint Exploration. I Rochlin, D Sarne - AAAI, 2013 - cs.biu.ac.il. Abstract This paper studies distributed cooperative multi-agent exploration methods in  settings where the exploration is costly and the overall performance measure is determined  by the minimum performance achieved by any of the individual agents. Such an  .."
"655";"Multiple Hypothesis Object Tracking For Unsupervised Self-Learning: An Ocean Eddy Tracking Application.";"2013";"James H. Faghmous|Muhammed Uluyol|Luke Styles|Matthew Le|Varun Mithal|Shyam Boriah|Vipin Kumar";"6";"2016-06-18 13:53:25";"Multiple Hypothesis Object Tracking For Unsupervised Self-Learning: An Ocean Eddy Tracking Application. JH Faghmous, M Uluyol, L Styles, M Le, V Mithal - AAAI, 2013 - Citeseer. Abstract Mesoscale ocean eddies transport heat, salt, energy, and nutrients across oceans.  As a result, accurately identifying and tracking such phenomena are crucial for  understanding ocean dynamics and marine ecosystem sustainability. Traditionally, ocean  .."
"656";"Convex Subspace Representation Learning from Multi-View Data.";"2013";"Yuhong Guo";"22";"2016-09-05 04:52:50";"Convex Subspace Representation Learning from Multi-View Data. Y Guo - AAAI, 2013 - cis-linux1.temple.edu. Abstract Learning from multi-view data is important in many applications. In this paper, we  propose a novel convex subspace representation learning method for unsupervised multi- view clustering. We first formulate the subspace learning with multiple views as a joint  .."
"657";"A Topic-Based Coherence Model for Statistical Machine Translation.";"2013";"Deyi Xiong|Min Zhang 0005";"15";"2016-09-05 04:54:38";"A Topic-Based Coherence Model for Statistical Machine Translation. D Xiong, M Zhang - AAAI, 2013 - pdfs.semanticscholar.org. Abstract Coherence that ties sentences of a text into a meaningfully connected structure is of  great importance to text generation and translation. In this paper, we propose a topic-based  coherence model to produce coherence for document translation, in terms of the continuity  .."
"658";"Conference Committees.";"2013";;"0";"2012-12-31 23:00:00";NULL
"659";"Heuristic Search for Large Problems with Real Costs.";"2013";"Matthew Hatem";"6";"2016-09-05 08:14:07";"Heuristic Search for Large Problems With Real Costs. M Hatem, E Burns, W Ruml - AAAI, 2011 - matthatem.com. Abstract The memory requirements of basic best-first heuristic search algorithms like A*  make them infeasible for solving large problems. External disk storage is cheap and plentiful  compared to the cost of internal RAM. Unfortunately, state-ofthe-art external memory  .."
"660";"A Tractable Leader-Follower MDP Model for Animal Disease Management.";"2013";"R&eacute;gis Sabbadin|Anne-France Viet";"0";"2016-09-05 08:47:33";"A Tractable Leader-Follower MDP Model for Animal Disease Management. R Sabbadin, AF Viet - AAAI, 2013 - pdfs.semanticscholar.org. Abstract Sustainable animal disease management requires to design and implement control  policies at the regional scale. However, for diseases which are not regulated, individual  farmers are responsible for the adoption and successful application of control policies at  .."
"661";"A Pattern Matching Based Model for Implicit Opinion Question Identification.";"2013";"Hadi Amiri|Zheng-Jun Zha|Tat-Seng Chua";"3";"2016-06-18 13:53:25";"A Pattern Matching Based Model for Implicit Opinion Question Identification. H Amiri, ZJ Zha, TS Chua - AAAI, 2013 - lms.comp.nus.edu.sg. Abstract This paper presents the results of developing subjectivity classifiers for Implicit  Opinion Question (IOQ) identification. IOQs are defined as opinion questions with no opinion  words. An IOQ example is âwill the US government pay more attention to the Pacific Rim?â  .."
"662";"On the Subexponential Time Complexity of CSP.";"2013";"Iyad A. Kanj|Stefan Szeider";"1";"2016-09-05 05:32:58";"On the Subexponential-Time Complexity of CSP. R De Haan, IA Kanj, S Szeider - J. Artif. Intell. Res.(JAIR), 2015 - pdfs.semanticscholar.org. Abstract Not all NP-complete problems share the same practical hardness with respect to  exact computation. Whereas some NP-complete problems are amenable to efficient  computational methods, others are yet to show any such sign. It becomes a major  .."
"663";"m-Transportability: Transportability of a Causal Effect from Multiple Environments.";"2013";"Sanghack Lee|Vasant Honavar";"4";"2016-06-18 13:53:36";"m-Transportability: Transportability of a Causal Effect from Multiple Environments. S Lee, V Honavar - AAAI, 2013 - Citeseer. Abstract We study m-transportability, a generalization of transportability, which offers a  license to use causal information elicited from experiments and observations in mâ¥ 1  source environments to estimate a causal effect in a given target environment. We provide  .."
"664";"A Hybrid Architectural Approach to Understanding and Appropriately Generating Indirect Speech Acts.";"2013";"Gordon Michael Briggs|Matthias Scheutz";"18";"2016-09-05 04:53:43";"A Hybrid Architectural Approach to Understanding and Appropriately Generating Indirect Speech Acts. GM Briggs, M Scheutz - AAAI, 2013 - hrilab.tufts.edu. Abstract Current approaches to handling indirect speech acts (ISAs) do not account for their  sociolinguistic underpinnings (ie, politeness strategies). Deeper understanding and  appropriate generation of indirect acts will require mechanisms that integrate natural  .."
"665";"How Bad Is Selfish Voting?";"2013";"Simina Br&acirc;nzei|Ioannis Caragiannis|Jamie Morgenstern|Ariel D. Procaccia";"32";"2016-09-05 04:52:13";"How bad is selfish voting?. S BrÃ¢nzei, I Caragiannis, J Morgenstern, AD Procaccia - AAAI, 2013 - researchgate.net. Abstract It is well known that strategic behavior in elections is essentially unavoidable; we  therefore ask: how bad can the rational outcome be? We answer this question via the notion  of the price of anarchy, using the scores of alternatives as a proxy for their quality and  .."
"666";"Mixed Heuristic Local Search for Protein Structure Prediction.";"2013";"Swakkhar Shatabda|M. A. Hakim Newton|Abdul Sattar";"11";"2016-08-29 04:48:18";"Mixed Heuristic Local Search for Protein Structure Prediction. S Shatabda, MAH Newton, A Sattar - AAAI, 2013 - pdfs.semanticscholar.org. Abstract Protein structure prediction is an unsolved problem in computational biology. One  great difficulty is due to the unknown factors in the actual energy function. Moreover, the  energy models available are often not very informative particularly when spatially similar  .."
"667";"Gradient Networks: Explicit Shape Matching Without Extracting Edges.";"2013";"Edward Hsiao|Martial Hebert";"8";"2016-06-18 13:53:15";"Gradient Networks: Explicit Shape Matching Without Extracting Edges. E Hsiao, M Hebert - AAAI, 2013 - riweb-backend.ri.cmu.edu. Abstract We present a novel framework for shape-based template matching in images. While  previous approaches required brittle contour extraction, considered only local information, or  used coarse statistics, we propose to match the shape explicitly on low-level gradients by  .."
"668";"Clustering Crowds.";"2013";"Hiroshi Kajino|Yuta Tsuboi|Hisashi Kashima";"14";"2016-09-05 04:56:05";"Clustering Crowds. H Kajino, Y Tsuboi, H Kashima - AAAI, 2013 - pdfs.semanticscholar.org. Abstract We present a clustered personal classifier method (CPC method) that jointly  estimates a classifier and clusters of workers in order to address the learning from crowds  problem. Crowdsourcing allows us to create a large but low-quality data set at very low  .."
"669";"Qualitative Planning under Partial Observability in Multi-Agent Domains.";"2013";"Ronen I. Brafman|Guy Shani|Shlomo Zilberstein";"5";"2016-06-18 13:53:15";"Qualitative Planning under Partial Observability in Multi-Agent Domains. RI Brafman, G Shani, S Zilberstein - AAAI, 2013 - 128.119.240.101. Abstract Decentralized POMDPs (Dec-POMDPs) provide a rich, attractive model for planning  under uncertainty and partial observability in cooperative multi-agent domains with a  growing body of research. In this paper we formulate a qualitative, propositional model for  .."
"670";"A Robust Bayesian Truth Serum for Non-Binary Signals.";"2013";"Goran Radanovic|Boi Faltings";"28";"2016-06-18 13:54:20";"A robust bayesian truth serum for non-binary signals. G Radanovic, B Faltings - Proceedings of the 27th AAAI  , 2013 - infoscience.epfl.ch. Abstract Several mechanisms have been proposed for incentivizing truthful reports of a  private signals owned by rational agents, among them the peer prediction method and the  Bayesian truth serum. The robust Bayesian truth serum (RBTS) for small populations and  .."
"671";"The Effects of Performance-Contingent Financial Incentives in Online Labor Markets.";"2013";"Ming Yin|Yiling Chen|Yu-An Sun";"20";"2016-06-18 14:04:04";"The effects of performance-contingent financial incentives in online labor markets. M Yin, Y Chen, YA Sun - 2013 - dash.harvard.edu. Online labor markets such as Amazon Mechanical Turk (MTurk) have emerged as platforms  that facilitate the allocation of productive effort across global economies. Many of these  markets compensate workers with monetary payments. We study the effects of  .."
"672";"Advice Provision in Multiple Prospect Selection Problems.";"2013";"Amos Azaria|Sarit Kraus";"0";"2016-06-18 13:53:25";"Advice Provision in Multiple Prospect Selection Problems. A Azaria, S Kraus - AAAI, 2013 - umiacs.umd.edu. Abstract. When humans face a broad spectrum of topics, where each topic consists of  several options, they usually make a decision on each topic separately. Usually, a person  will perform better by making a global decision, however, taking all consequences into  .."
"673";"Reduce and Re-Lift: Bootstrapped Lifted Likelihood Maximization for MAP.";"2013";"Fabian Hadiji|Kristian Kersting";"6";"2016-06-18 13:55:27";"Reduce and Re-Lift: Bootstrapped Lifted Likelihood Maximization for MAP. F Hadiji, K Kersting - AAAI Workshop: Statistical Relational Artificial  , 2013 - first-mm.eu. Abstract By handling whole sets of indistinguishable objects together, lifted belief  propagation approaches have rendered large, previously intractable, probabilistic inference  problems quickly solvable. In this paper, we show that Kumar and Zilberstein's likelihood  .."
"674";"Resolution and Parallelizability: Barriers to the Efficient Parallelization of SAT Solvers.";"2013";"George Katsirelos|Ashish Sabharwal|Horst Samulowitz|Laurent Simon";"15";"2016-08-29 04:46:24";"Resolution and Parallelizability: Barriers to the Efficient Parallelization of SAT Solvers. G Katsirelos, A Sabharwal, H Samulowitz, L Simon - AAAI, 2013 - Citeseer. Abstract Recent attempts to create versions of Satisfiability (SAT) solvers that exploit parallel  hardware and information sharing have met with limited success. In fact, the most successful  parallel solvers in recent competitions were based on portfolio approaches with little to no  .."
"675";"Automated Workflow Synthesis.";"2013";"Haoqi Zhang|Eric Horvitz|David C. Parkes";"6";"2016-06-18 13:53:15";"Automated Workflow Synthesis. H Zhang, E Horvitz, DC Parkes - AAAI, 2013 - research.microsoft.com. Abstract By coordinating efforts from humans and machines, human computation systems  can solve problems that machines cannot tackle alone. A general challenge is to design  efficient human computation algorithms or workflows with which to coordinate the work of  .."
"676";"An Agent Model for the Appraisal of Normative Events Based in In-Group and Out-Group Relations.";"2013";"Nuno Ferreira|Samuel Mascarenhas|Ana Paiva|Gennaro di Tosto|Frank Dignum|John McBreen|Nick Degens|Gert Jan Hofstede|Giulia Andrighetto|Rosaria Conte";"5";"2016-06-18 13:53:36";"An Agent Model for the Appraisal of Normative Events Based in In-Group and Out-Group Relations. N Ferreira, S Mascarenhas, A Paiva, G Di Tosto - AAAI, 2013 - researchgate.net. Abstract Emotional synthetic characters are able to evaluate (appraise) events as positive or  negative with their emotional states being triggered by several factors. Currently, the vast  majority of models for appraisal in synthetic characters consider factors related to the  .."
"677";"Data-Efficient Generalization of Robot Skills with Contextual Policy Search.";"2013";"Andras Gabor Kupcsik|Marc Peter Deisenroth|Jan Peters 0001|Gerhard Neumann";"29";"2016-08-29 04:43:25";"Data-Efficient Generalization of Robot Skills with Contextual Policy Search. AG Kupcsik, MP Deisenroth, J Peters, G Neumann - AAAI, 2013 - is.tuebingen.mpg.de. Abstract In robotics, controllers make the robot solve a task within a specific context. The  context can describe the objectives of the robot or physical properties of the environment  and is always specified before task execution. To generalize the controller to multiple  .."
"678";"GiSS: Combining Gibbs Sampling and SampleSearch for Inference in Mixed Probabilistic and Deterministic Graphical Models.";"2013";"Deepak Venugopal|Vibhav Gogate";"7";"2016-06-18 13:53:36";"GiSS: Combining Gibbs Sampling and SampleSearch for Inference in Mixed Probabilistic and Deterministic Graphical Models. D Venugopal, V Gogate - AAAI, 2013 - utdallas.edu. Abstract Mixed probabilistic and deterministic graphical models are ubiquitous in real-world  applications. Unfortunately, Gibbs sampling, a popular MCMC technique, does not converge  to the correct answers in presence of determinism and therefore cannot be used for  .."
"679";"Guiding Scientific Discovery with Explanations Using DEMUD.";"2013";"Kiri L. Wagstaff|Nina L. Lanza|David R. Thompson|Thomas G. Dietterich|Martha S. Gilmore";"7";"2016-06-18 13:53:15";"Guiding Scientific Discovery with Explanations Using DEMUD. KL Wagstaff, NL Lanza, DR Thompson, TG Dietterich - AAAI, 2013 - wkiri.com. Abstract In the era of large scientific data sets, there is an urgent need for methods to  automatically prioritize data for review. At the same time, for any automated method to be  adopted by scientists, it must make decisions that they can understand and trust. In this  .."
"680";"Creating Model-Based Adaptive Environments Using Game-Specific and Game-Independent Analytics.";"2013";"Brent Edward Harrison";"0";"2012-12-31 23:00:00";NULL
"681";"Strategic Behavior when Allocating Indivisible Goods Sequentially.";"2013";"Thomas Kalinowski|Nina Narodytska|Toby Walsh|Lirong Xia";"30";"2016-08-29 04:43:26";"Strategic Behavior when Allocating Indivisible Goods Sequentially. T Kalinowski, N Narodytska, T Walsh, L Xia - AAAI, 2013 - Citeseer. Abstract We study a simple sequential allocation mechanism for allocating indivisible goods  between agents in which agents take turns to pick items. We focus on agents behaving  strategically. We view the allocation procedure as a finite repeated game with perfect  .."
"682";"Instructor Rating Markets.";"2013";"Mithun Chakraborty|Sanmay Das|Allen Lavoie|Malik Magdon-Ismail|Yonatan Naamad";"9";"2016-06-18 14:06:19";"Instructor rating markets. M Chakraborty, S Das, A Lavoie - Auctions, Market  , 2011 - Springer. Abstract We describe the design of Instructor Rating Markets in which students trade on the  ratings that will be received by instructors, with new ratings revealed every two weeks. The  markets provide useful dynamic feedback to instructors on the progress of their class,  .."
"683";"HC-Search: Learning Heuristics and Cost Functions for Structured Prediction.";"2013";"Janardhan Rao Doppa|Alan Fern|Prasad Tadepalli";"16";"2016-09-05 04:55:12";"HC-Search: Learning Heuristics and Cost Functions for Structured Prediction. JR Doppa, A Fern, P Tadepalli - AAAI, 2013 - engr.oregonstate.edu. Abstract Structured prediction is the problem of learning a function from structured inputs to  structured outputs. Inspired by the recent successes of search-based structured prediction,  we introduce a new framework for structured prediction called HC-Search. Given a  .."
"684";"From Interest to Function: Location Estimation in Social Media.";"2013";"Yan Chen|Jichang Zhao|Xia Hu|Xiaoming Zhang|Zhoujun Li|Tat-Seng Chua";"13";"2016-09-05 04:55:54";"From Interest to Function: Location Estimation in Social Media. Y Chen, J Zhao, X Hu, X Zhang, Z Li, TS Chua - AAAI, 2013 - faculty.cs.tamu.edu. Abstract Recent years have witnessed the tremendous development of social media, which  attracts a vast number of Internet users. The high-dimension content generated by these  users provides an unique opportunity to understand their behavior deeply. As one of the  .."
"685";"A Morphogenetically Assisted Design Variation Tool.";"2013";"Aaron Adler|Fusun Yaman|Jacob Beal|Jeffrey Cleveland|Hala Mostafa|Annan Mozeika";"1";"2016-06-18 13:53:15";"A Morphogenetically Assisted Design Variation Tool. A Adler, F Yaman, J Beal, J Cleveland, H Mostafa - AAAI, 2013 - Citeseer. Abstract The complexity and tight integration of electromechanical systems often makes  them âbrittleâ and hard to modify in response to changing requirements. We aim to remedy  this by capturing expert knowledge as functional blueprints, an idea inspired by regulatory  .."
"686";"Backdoors to Normality for Disjunctive Logic Programs.";"2013";"Johannes Klaus Fichte|Stefan Szeider";"20";"2016-06-18 13:58:13";"Backdoors to normality for disjunctive logic programs. JK Fichte, S Szeider - ACM Transactions on Computational Logic (TOCL , 2015 - dl.acm.org. Abstract The main reasoning problems for disjunctive logic programs are complete for the  second level of the polynomial hierarchy and hence considered harder than the same  problems for normal (ie, disjunction-free) programs, which are on the first level. We  .."
"687";"Search More, Disclose Less.";"2013";"Chen Hajaj|Noam Hazon|David Sarne|Avshalom Elmalech";"21";"2016-09-05 04:53:09";"Search More, Disclose Less. C Hajaj, N Hazon, D Sarne, A Elmalech - AAAI, 2013 - aaai.org. Abstract The blooming of comparison shopping agents (CSAs) in recent years enables  buyers in today's markets to query more than a single CSA while shopping, thus  substantially expanding the list of sellers whose prices they obtain. From the individual  .."
"688";"A General Formal Framework for Pathfinding Problems with Multiple Agents.";"2013";"Esra Erdem|Doga Gizem Kisa|Umut &Ouml;ztok|Peter Sch&uuml;ller";"20";"2016-09-05 04:54:05";"A General Formal Framework for Pathfinding Problems with Multiple Agents. E Erdem, DG Kisa, U Ãztok, P Schueller - AAAI, 2013 - peterschueller.com. Abstract Pathfinding for a single agent is the problem of planning a route from an initial  location to a goal location in an environment, going around obstacles. Pathfinding for  multiple agents also aims to plan such routes for each agent, subject to different  .."
"689";"Liberal Safety for Answer Set Programs with External Sources.";"2013";"Thomas Eiter|Michael Fink|Thomas Krennwallner|Christoph Redl";"12";"2016-09-05 04:55:54";"Liberal Safety for Answer Set Programs with External Sources. T Eiter, M Fink, T Krennwallner, C Redl - AAAI, 2013 - Citeseer. Abstract Answer set programs with external source access may introduce new constants that  are not present in the program, which is known as value invention. As naive value invention  leads to programs with infinite grounding and answer sets, syntactic safety criteria are  .."
"690";"Smart Multi-Task Bregman Clustering and Multi-Task Kernel Clustering.";"2013";"Xianchao Zhang|Xiaotong Zhang";"2";"2016-09-05 08:24:08";"Smart Multitask Bregman Clustering and Multitask Kernel Clustering. X Zhang, X Zhang, H Liu -   on Knowledge Discovery from Data (TKDD), 2015 - dl.acm.org. Abstract Traditional clustering algorithms deal with a single clustering task on a single  dataset. However, there are many related tasks in the real world, which motivates multitask  clustering. Recently some multitask clustering algorithms have been proposed, and  .."
"691";"Bounding the Cost of Stability in Games over Interaction Networks.";"2013";"Reshef Meir|Yair Zick|Edith Elkind|Jeffrey S. Rosenschein";"10";"2016-06-18 13:52:55";"Bounding the Cost of Stability in Games over Interaction Networks. R Meir, Y Zick, E Elkind, JS Rosenschein - AAAI, 2013 - mosix.org. Abstract We study the stability of cooperative games played over an interaction network, in a  model that was introduced by Myerson (1977). We show that the cost of stability of such  games (ie, the subsidy required to stabilize the game) can be bounded in terms of natural  .."
"692";"Simplified Lattice Models for Protein Structure Prediction: How Good Are They?";"2013";"Swakkhar Shatabda|M. A. Hakim Newton|Abdul Sattar";"3";"2016-09-05 08:57:12";"Simplified lattice models for protein structure prediction: how good are they?. S Shatabda, MAH Newton, A Sattar - AAAI, 2013 - pdfs.semanticscholar.org. Abstract In this paper, we present a local search framework for lattice fit problem of proteins.  Our algorithm significantly improves state-of-the-art results and justifies the significance of  the lattice models. In addition to these, our analysis reveals the weakness of several  .."
"693";"Sparse Multi-Task Learning for Detecting Influential Nodes in an Implicit Diffusion Network.";"2013";"Yingze Wang|Guang Xiang|Shi-Kuo Chang";"2";"2016-06-18 13:53:25";"Sparse Multi-Task Learning for Detecting Influential Nodes in an Implicit Diffusion Network. Y Wang, G Xiang, SK Chang - AAAI, 2013 - people.cs.pitt.edu. Abstract How to identify influential nodes is a central research topic in information diffusion  analysis. Many existing methods rely on the assumption that the network structure is  completely known by the model. However, in many applications, such a network is either  .."
"694";"SMILe: Shuffled Multiple-Instance Learning.";"2013";"Gary Doran|Soumya Ray";"4";"2016-06-18 13:53:36";"SMILe: Shuffled Multiple-Instance Learning. G Doran, S Ray - AAAI, 2013 - engr.case.edu. Abstract Resampling techniques such as bagging are often used in supervised learning to  produce more accurate classifiers. In this work, we show that multiple-instance learning  admits a different form of resampling, which we call âshuffling.â In shuffling, we resample  .."
"695";"RockIt: Exploiting Parallelism and Symmetry for MAP Inference in Statistical Relational Models.";"2013";"Jan Noessner|Mathias Niepert|Heiner Stuckenschmidt";"60";"2016-09-05 06:44:25";"Rockit: Exploiting parallelism and symmetry for map inference in statistical relational models. J Noessner, M Niepert, H Stuckenschmidt - arXiv preprint arXiv:1304.4379, 2013 - arxiv.org. ... SAT problems (Kautz, Selman, and Jiang 1997), is the standard inference algorithm for ... 2011)  employs re- lational database management systems to ground Markov logic networks more  efficiently. ... In this context, cutting plane infer- ence (CPI) solving multiple smaller ILPs in .."
"696";"Timelines with Temporal Uncertainty.";"2013";"Alessandro Cimatti|Andrea Micheli|Marco Roveri";"10";"2016-09-05 04:56:39";"Timelines with Temporal Uncertainty. A Cimatti, A Micheli, M Roveri - AAAI, 2013 - Citeseer. Page 1. Timelines with Temporal Uncertainty Alessandro Cimatti Andrea Micheli Marco Roveri  Embedded Systems Unit Fondazione Bruno Kessler, Trento, Italy amicheli@fbk.eu 18th July  2013 AAAI 2013 Page 2. Outline 1 Introduction 2 Timelines with Temporal Uncertainty .."
"697";"A Mediation Mechanism for Automated Negotiating Agents Whose Utility Changes over Time.";"2013";"Keisuke Hara|Takayuki Ito";"1";"2016-09-05 08:54:07";"A Mediation Mechanism for Automated Negotiating Agents Whose Utility Changes over Time. K Hara, T Ito - AAAI, 2013 - pdfs.semanticscholar.org. Multi-issue negotiation protocols are an important field of study because real-world  negotiation problems are often complex and involve multiple issues. Although much  previous work has only addressed linear utility function, that is, simple negotiations  .."
"698";"Structure and Intractability of Optimal Multi-Robot Path Planning on Graphs.";"2013";"Jingjin Yu|Steven M. LaValle";"20";"2016-09-05 04:54:39";"Structure and Intractability of Optimal Multi-Robot Path Planning on Graphs. J Yu, SM LaValle - AAAI, 2013 - people.csail.mit.edu. Abstract In this paper, we study the structure and computational complexity of optimal multi- robot path planning problems on graphs. Our results encompass three formulations of the  discrete multi-robot path planning problem, including a variant that allows synchronous  .."
"699";"Does One-Against-All or One-Against-One Improve the Performance of Multiclass Classifications?";"2013";"Robert Kyle Eichelberger|Victor S. Sheng";"7";"2016-09-05 05:34:52";"Does one-against-all or one-against-one improve the performance of multiclass classifications?. RK Eichelberger, VS Sheng - AAAI, 2013 - pdfs.semanticscholar.org. Abstract One-against-all and one-against-one are two popular methodologies for reducing  multiclass classification problems into a set of binary classifications. In this paper, we are  interested in the performance of both one-against-all and one-against-one for  .."
"700";"Supervised Coupled Dictionary Learning with Group Structures for Multi-modal Retrieval.";"2013";"Yueting Zhuang|Yanfei Wang|Fei Wu|Yin Zhang|Weiming Lu";"48";"2016-08-29 04:42:03";"Supervised Coupled Dictionary Learning with Group Structures for Multi-modal Retrieval. Y Zhuang, Y Wang, F Wu, Y Zhang, W Lu - AAAI, 2013 - pdfs.semanticscholar.org. Abstract A better similarity mapping function across heterogeneous high-dimensional  features is very desirable for many applications involving multi-modal data. In this paper, we  introduce coupled dictionary learning (DL) into supervised sparse coding for multi-modal ( .."
"701";"Supervised and Projected Sparse Coding for Image Classification.";"2013";"Jin Huang|Feiping Nie|Heng Huang|Chris H. Q. Ding";"7";"2016-09-05 06:26:55";"Supervised and Projected Sparse Coding for Image Classification. J Huang, F Nie, H Huang, CHQ Ding - AAAI, 2013 - pdfs.semanticscholar.org. Abstract Classic sparse representation for classification (SRC) method fails to incorporate  the label information of training images, and meanwhile has a poor scalability due to the  expensive computation for l1 norm. In this paper, we propose a novel subspace sparse  .."
"702";"A Framework for Aggregating Influenced CP-Nets and its Resistance to Bribery.";"2013";"Alberto Maran|Nicolas Maudet|Maria Silvia Pini|Francesca Rossi|Kristen Brent Venable";"13";"2016-09-05 04:55:44";"A Framework for Aggregating Influenced CP-Nets and its Resistance to Bribery. A Maran, N Maudet, MS Pini, F Rossi, KB Venable - AAAI, 2013 - dei.unipd.it. Abstract We consider multi-agent settings where a set of agents want to take a collective  decision, based on their preferences over the possible candidate options. While agents  have their initial inclination, they may interact and influence each other, and therefore  .."
"703";"Multi-Cycle Query Caching in Agent Programming.";"2013";"Natasha Alechina|Tristan M. Behrens|Mehdi Dastani|Koen V. Hindriks|Jomi Fred H&uuml;bner|Brian Logan|Hai H. Nguyen|Marc van Zee";"4";"2016-06-18 13:53:05";"Multi-Cycle Query Caching in Agent Programming. N Alechina, TM Behrens, M Dastani, KV Hindriks - AAAI, 2013 - marcvanzee.nl. Abstract In many logic-based BDI agent programming languages, plan selection involves  inferencing over some underlying knowledge representation. While context-sensitive plan  selection facilitates the development of flexible, declarative programs, the overhead of  .."
"704";"Large Landscape Conservation - Synthetic and Real-World Datasets.";"2013";"Bistra N. Dilkina|Katherine J. Lai|Ronan LeBras|Yexiang Xue|Carla P. Gomes|Ashish Sabharwal|Jordan Suter|Kevin S. McKelvey|Michael K. Schwartz|Claire A. Montgomery";"0";"2016-09-05 08:11:06";"Large landscape conservation-synthetic and real-world datasets. B Dilkina, K Lai, R Le Bras, Y Xue, CP Gomes - 2013 - treesearch.fs.fed.us. Abstract Biodiversity underpins ecosystem goods and services and hence protecting it is key  to achieving sustainability. However, the persistence of many species is threatened by  habitat loss and fragmentation due to human land use and climate change. Conservation  .."
